,miRNA_PC1,miRNA_PC2,miRNA_PC3,miRNA_PC4,miRNA_PC5
TCGA.D8.A1XU,-4.969358995776284,6.07795213990398,6.966817865253333,-3.960058794339075,0.4166374521082993
TCGA.D8.A1XV,-4.48671069546311,-13.202005304566903,8.133238193240267,-2.1182284330236945,2.5961775899833333
TCGA.D8.A1XY,1.6112938073244516,10.857309719734898,6.77598480326121,-5.22799764378373,-0.18801687740102588
TCGA.D8.A1XZ,14.170221612322113,-3.043686202794254,2.9448640633132586,-2.2077643395146036,-0.9462252460143671
TCGA.D8.A1Y0,1.7435654758194012,0.05006100593038866,6.071389464318342,-1.973711544648518,2.159282504589499
TCGA.D8.A1Y1,7.0796896055481096,2.2780955555636,8.175242768210959,-2.7230993915194874,-1.5443735298010246
TCGA.D8.A1Y2,-12.770404350616175,0.16839994903402178,-4.380782706456597,-7.497442300957238,-5.388628828012063
TCGA.D8.A1Y3,9.920180792281887,-7.508691988786687,-0.14863431973481497,-4.097645349430364,-6.713039836239781
TCGA.D8.A27E,-9.154592789734252,-9.212608411265732,1.6709758019831007,2.5906839403859756,0.2891654426869464
TCGA.D8.A27F,3.4862572122950817,-2.011550398765978,-9.665409341545292,3.0862379704377148,-6.494418829571103
TCGA.D8.A27G,-11.859800937998347,3.6765999778542797,-2.1210408416054425,0.6549476667997413,-3.3753241461872183
TCGA.D8.A27H,-1.5886496071780547,0.7679056069735024,-7.011416965710594,2.1732672533213555,-3.7165953460586567
TCGA.D8.A27I,-17.353684714359066,4.279405476518945,-4.22587957347914,1.5448109272188644,0.550935304590983
TCGA.D8.A27K,-11.310384734567027,0.41699417389948734,-1.0078047042674558,1.371345372053184,0.2553737884884591
TCGA.D8.A27L,-16.968780472655236,1.1275209928728378,-2.4085532357814596,-0.5771150263231765,-1.2679306432780784
TCGA.D8.A27M,3.1255356739659694,0.12855614613724645,-5.07966766355023,4.488811173783837,-3.748237571062977
TCGA.D8.A27N,-6.240085191320593,-1.69048614235473,-2.2924695913214985,0.6172074110201566,-4.476586863596523
TCGA.D8.A27P,-13.534223765457721,-0.22496314517722066,-0.3436446682657252,1.366758271354709,0.23651452276388288
TCGA.D8.A27R,-0.1752734323731169,0.22564910673275293,-4.16357302249388,3.1065380643910814,-6.236857852135062
TCGA.D8.A27T,-11.695479255360603,0.5362575239232394,-1.1335871973532512,4.306039772318604,0.21524490130323928
TCGA.D8.A27V,-5.618209183110144,0.4321543409685112,3.5708066502123117,-0.43409665211280224,-0.06592414410844405
TCGA.D8.A27W,-9.111578586377902,-3.2057546372746217,-3.2672580038021013,4.141256395403629,-3.748312309791479
TCGA.D8.A3Z5,-8.179629513512928,-1.2387610954303396,1.0874506343152415,4.029288067192179,9.292774746624094
TCGA.D8.A3Z6,-6.784110710704803,2.0677351182368917,1.013432658962762,0.06314556579041182,-2.276513583529962
TCGA.D8.A4Z1,-13.95007686204878,1.9408599945353096,-5.358824316379185,2.4609311236752203,5.927085685469512
TCGA.E2.A14N,19.09205372937947,12.215409202154452,-3.8536815064156804,4.369649111170432,6.1485196568014855
TCGA.E2.A14U,-1.6972389450151812,10.670481538193284,-5.738254275542493,5.081135699189967,3.493441633331622
TCGA.E2.A15I,-4.552097886950033,2.0661876516854307,6.408972305919842,3.1254287367800435,3.9334162524454954
TCGA.E2.A15K,7.8495004256667755,-2.1008755308548737,3.927503699609581,1.796649847244289,-2.8553665491047657
TCGA.E2.A1AZ,8.204029193291706,1.075910179585093,-10.153484736708583,-0.7181723287818973,-6.903469214215964
TCGA.E2.A1B0,4.465761260905451,2.889430746937819,-1.8525474712044976,-1.8047619115725155,-1.5374886225949165
TCGA.E2.A1B1,-7.013311022148888,8.036981673115292,-0.03535041930413429,-4.794284835014695,2.0452894907615233
TCGA.E2.A1B4,-5.273970093113713,5.735340727030846,4.846938028892628,2.6252931863813855,2.950740249614567
TCGA.E2.A1B5,4.68045661356806,-0.9296476935306379,3.59736276911704,7.417949503420436,5.963844819238526
TCGA.E2.A1B6,17.935540704949492,4.544433497009694,-4.6461859446985585,7.230615835048558,9.546431077419012
TCGA.E2.A1BC,-0.7229020042324099,7.3655986115877425,2.6807529760293534,0.007194873624955046,1.3821434126818273
TCGA.E2.A1BD,-2.971671679929818,7.5567811749095215,4.377987711211673,0.5171506139931477,2.099112806458899
TCGA.E2.A1IE,2.6935468051302855,2.626838414186471,6.530833684426102,4.317328421104597,3.4146860984373557
TCGA.E2.A1IF,6.295904375923165,14.811349432394195,3.184808925126137,-0.7256438184234079,2.0262814817447192
TCGA.E2.A1IG,-2.418293702120015,2.0304348396603737,5.788487280485482,-3.391740214997618,-0.9530180998174818
TCGA.E2.A1IH,-0.16635008843126928,13.007343551966324,3.4977887397221044,3.2851827578703143,4.2334992152820865
TCGA.E2.A1II,10.91275856845465,-13.815024664283465,-5.493447947304489,-3.9933017249666753,5.270282013222166
TCGA.E2.A1IJ,-3.411440090291011,9.693689892941205,3.3744346831369647,-1.5977558196670423,0.8830029970699835
TCGA.E2.A1IK,-3.0121867368527138,4.649414147183547,3.2154313488155637,0.5310204363236964,2.0987493006393296
TCGA.E2.A1IL,-4.724267193518377,0.853051740759858,5.264830254096847,-3.3986390616691904,3.664184616038511
TCGA.E2.A1IN,-2.76434469899634,5.750660060565811,4.941622853615902,-3.1591464370649187,-0.007504668970045513
TCGA.E2.A1IO,4.865696558713189,6.005262345235697,2.6999695218327733,-1.9118229832549125,-3.4315540369887243
TCGA.E2.A1IU,-7.754563106956237,-1.501342858664478,3.7195645488221984,-1.637740040090261,2.5901833550297035
TCGA.E2.A1L6,-0.18324646660262767,4.120671878801659,3.964530648838735,-1.3793165541666979,1.4238776274967417
TCGA.E2.A1L7,19.981597158923368,-3.161886281424659,4.3438091882110745,4.397807207939731,-1.5386545650708865
TCGA.E2.A1L8,7.2854019886061,12.238990732500374,6.7498362353212435,4.272170886420249,1.2783962236081927
TCGA.E2.A1L9,8.740467681218261,7.689652983373112,6.793747462143989,1.8792337585716195,2.0201109662194026
TCGA.E2.A1LA,-1.6051789916303245,-3.242220385556035,-0.7843308188427094,-4.819491926039015,2.4403711260806666
TCGA.E2.A1LB,2.8535813867137647,-1.7682288246082578,5.3574542991355125,-2.6549840969023326,-3.3420182269713434
TCGA.E2.A1LE,-6.908364610470836,1.4900363684897957,-5.471060261634429,2.311508217878095,-2.9223136055326844
TCGA.E2.A1LG,2.296592660605034,-7.801168360191966,-0.63272404296717,-0.4994000227374697,4.959423591838916
TCGA.E2.A1LH,5.00693724581768,-2.146472689811443,-9.322891342570466,1.2423535266723857,-3.201629216522445
TCGA.E2.A1LI,20.509677258080178,-2.012717472964385,-4.2555371987101305,2.6833869831452972,2.9592936050812666
TCGA.E2.A1LK,17.52352422030109,-8.884770535654427,-7.918019886318648,-3.766402320729772,-1.228631902355963
TCGA.E2.A1LL,7.8931264813386335,6.619580009487133,-4.410582792733636,-3.453637738379766,-4.776076969831831
TCGA.E2.A1LS,9.984739484227207,-5.199625376985612,3.105436505405675,2.0108700497019534,3.309216028486242
TCGA.E2.A2P5,-7.915987471446021,2.7438631229514274,-7.92533831792315,2.301707708857766,-3.989789888797569
TCGA.E2.A2P6,-12.61854923790102,-10.044172793624405,-2.6643294480903075,6.646751442443638,1.5546847031500406
TCGA.E2.A3DX,-13.980889957945667,6.811190988416324,-5.385171167577081,0.5867079806574812,0.6145697072152181
TCGA.E2.A56Z,-11.313887007550335,-8.751352090962005,1.5567106692181396,0.1953948382988919,3.7560894800591993
TCGA.E2.A570,-7.621479569997539,5.19697227322328,0.774238785315185,-1.038675406476486,-0.12994572287831996
TCGA.E2.A573,9.798874730557907,-6.4246390630061585,-12.024792165182477,-3.566350657465312,4.147007297359401
TCGA.E2.A574,8.851290124371559,-1.7333916792017925,-8.64183088977308,1.2740339889021106,-2.4977772852229965
TCGA.E9.A1N3,-1.0744930646883928,-9.338299266255538,8.38141264416931,-0.870352492727635,1.7428713377242275
TCGA.E9.A1N4,-17.619481957022888,-6.806348350864517,-5.422401887997587,-4.277311173116044,-3.0654585363779114
TCGA.E9.A1N5,-6.000098465824064,-1.2964715806190839,3.4718630366723544,-3.281875299150407,-0.2808348502080451
TCGA.E9.A1N6,9.238724754563227,4.1190232890155,4.822711852440494,-3.9658185754134494,-5.964600851010299
TCGA.E9.A1N8,7.807033483334633,-11.359238080570316,-6.1318127623457155,-5.079541394285649,4.779972221061629
TCGA.E9.A1N9,9.90786694842167,-0.7162555932135857,3.902680779902384,0.3033306058624273,-1.0656137523480818
TCGA.E9.A1NA,-2.0784419597444064,-1.2945508600195217,4.585001363938421,-4.127160046957118,-2.137492061714881
TCGA.E9.A1ND,7.806938378517487,-5.285330455871216,-4.309079212512502,-3.904806939933094,2.2299400846203534
TCGA.E9.A1NE,7.3146912385503216,1.8595154595103394,0.38363714050495634,1.0140138390596316,1.1526189946418774
TCGA.E9.A1NF,1.5498835454936295,2.5075342827352594,5.992186688755251,-4.014883005336675,-2.5663733140794966
TCGA.E9.A1NG,2.2714298967031876,5.328286966543978,6.100388234195649,-3.202838285135704,-0.11932915921372265
TCGA.E9.A1NH,3.49926484681066,3.211893880614025,5.962364143301904,-0.5705960956713596,-1.0838843225785273
TCGA.E9.A1NI,5.7744108098170575,-0.4957157293962517,7.477620412575454,-2.588956429820117,-2.4665360608810976
TCGA.E9.A1QZ,-0.2769174622747886,4.015579487978078,-1.773846580742911,2.0442842590469805,0.3263068757241945
TCGA.E9.A1R0,-10.16416447093354,0.2554336803510078,-3.5963213962360157,2.593460635478206,-1.9965465183846387
TCGA.E9.A1R2,2.7802111058081103,-4.30143994706663,1.6617171500468193,-0.764475933229878,-1.7140329505530583
TCGA.E9.A1R3,-13.196624908481112,-5.7281921156464,-3.995939816933635,-5.0415926154749675,-4.794424126231033
TCGA.E9.A1R4,10.48149847472741,-3.658233993013469,4.102581718595925,0.5045995671903558,-5.836260284738964
TCGA.E9.A1R5,-0.2992345366209161,4.440941542740427,5.47955224340399,-4.741363189009284,-1.496111268870615
TCGA.E9.A1R6,-0.13565297104882648,-2.0895195298038036,7.187829157579057,-1.9593297147467088,-0.24351540094471244
TCGA.E9.A1R7,0.5596126979728396,0.7835374017409407,5.257811564360126,-0.9006709319182147,0.8016120342407
TCGA.E9.A1RB,-6.041016017892986,-6.021319411127447,-6.5295987512746,-3.5069605036663836,-8.66248638384859
TCGA.E9.A1RC,7.751986292003869,3.8074600822959788,8.666779360320286,-3.763552044825478,-4.911723935070298
TCGA.E9.A1RD,-18.231480986695864,-5.844100454195388,-2.658880319482809,-5.936174369343799,-5.649993760480393
TCGA.E9.A1RE,8.239320811749753,-0.8672533978187084,1.643167971810506,0.5520207566815886,-5.483991054179575
TCGA.E9.A1RF,8.593752398446547,5.180959693739572,5.624360765735742,-0.6206224254719553,-0.2219029921183109
TCGA.E9.A1RH,10.886182460050799,5.29064341059017,-4.288461138655721,-11.037336488270281,1.0349056852502128
TCGA.E9.A1RI,-0.06974038437425484,4.4177260668534775,6.1637010500109755,-3.0726848253360717,-1.7059598227810366
TCGA.E9.A226,-13.370956881391661,-1.2679767463299705,-3.277438093829297,-7.352739739828435,-8.029271722342592
TCGA.E9.A227,0.3045507382799147,5.661938786273612,3.895140817802243,1.8453031227962031,1.4411298902720129
TCGA.E9.A228,8.102257803369088,-2.1425943733783512,4.5631260758707235,0.21107326913936786,-1.4018033526547746
TCGA.E9.A229,3.344239559715211,7.834569113195644,6.672222100134075,-2.7822253676354816,-1.895408842362707
TCGA.E9.A22A,-11.708829905046349,1.1211609507003006,-5.394490182154233,-6.5328256124057305,-7.887232056049056
TCGA.E9.A22B,4.4645781083767835,1.7300965276134341,4.807756203919597,0.612616098670943,-2.141144531897316
TCGA.E9.A22D,9.58897794574587,-8.774536974756604,4.400051068900769,3.28400739908216,-3.503848293186252
TCGA.E9.A22E,4.90404978594034,9.027975677704065,5.2440769667066585,-1.9736537038433484,-2.9782605776838524
TCGA.E9.A22G,19.03450992871614,-12.735548570758786,-6.154704417586103,2.653910278647806,-0.029709896808291576
TCGA.E9.A22H,8.129021328380045,-4.371484623532374,8.205316310608147,0.18552507880046398,-3.417027887436585
TCGA.E9.A243,8.005604103782895,0.30146487590756965,-1.5927938144291611,-1.0492252835053,-1.3507472385431938
TCGA.E9.A244,11.240665701226824,1.1145308200381947,-1.7061922837602792,-1.1277929834953553,-2.3246768235755804
TCGA.E9.A245,-14.107092507200715,-9.133745789572284,3.028047283496736,2.5215122738317715,-0.5801670893516282
TCGA.E9.A247,2.8353756155827727,-3.5717380456395267,6.948048500910378,-2.592725386008377,0.3224892022295819
TCGA.E9.A248,14.746946842078604,15.641960585435912,-0.143919338221357,-4.04117615721542,-10.280038154003432
TCGA.E9.A249,2.025442246830151,0.5031268345147983,7.524437397222378,-1.6229118918057674,0.5768959017601915
TCGA.E9.A24A,3.773702497377919,0.4738581800925478,7.7700175697535325,0.36126716377794243,-0.28740808153843317
TCGA.E9.A295,-11.317693773288598,1.2895586938448749,-3.68821213927733,2.652617349276825,-3.7076717828127297
TCGA.E9.A2JS,-1.174217016330282,-0.7607127903146337,-4.154377933841801,6.608164248606883,-4.91215958712852
TCGA.E9.A2JT,-7.746220361579426,1.3951268644633001,-8.082939005442169,9.572564315444374,1.8200675889659275
TCGA.E9.A3Q9,-6.509968333725733,-8.292153406900855,2.1752644795382126,4.737731119805053,4.449601826641327
TCGA.E9.A3QA,9.101301583772125,-2.8588313193070043,-11.893769819673299,0.4827906428185676,4.7338150552582015
TCGA.E9.A3X8,-15.419690760492625,7.701595710191917,-4.328040387016337,-0.6454753551690693,2.8790119938555074
TCGA.E9.A54X,-0.06962815661064839,-0.6345748202567403,5.313986783016508,2.6962602939297136,4.368751202561956
TCGA.E9.A5UO,-8.441786932061994,-15.370857752060939,3.5240357985797437,2.1599840391608027,1.1890239794422677
TCGA.E9.A5UP,-9.944891896560671,-14.158144182377622,-0.4211994446873429,0.7348679264934957,4.512641481638424
TCGA.EW.A1IW,-2.2705728842315476,5.5557322926741435,-0.17718842879249186,-6.038273797219473,0.57349041867221
TCGA.EW.A1IX,-1.5061964096331755,8.47060511243383,4.606334918650792,-2.389715035356356,-0.8684340092033462
TCGA.EW.A1IY,-1.6441559795327634,0.23292171104551299,5.790764325873608,-3.2932657351180032,-0.9427950124033972
TCGA.EW.A1J1,-6.753250347138455,-13.6216848940844,8.410076062455026,-0.8024364597124202,3.841560848811636
TCGA.EW.A1J2,1.3411991983908091,7.60623324598573,3.7311388967902333,0.8676353809943107,4.074981308140483
TCGA.EW.A1J3,2.4033690227427025,1.6311570080628361,5.862490089276337,4.245732641393671,1.0507494421559636
TCGA.EW.A1J6,4.917221362970196,-11.386382184210836,1.003035019671042,-2.062775344850579,2.273118896590632
TCGA.EW.A1OV,9.285445273604125,-4.4389104227478375,4.001017591847623,0.90205996847704,-3.2186377554493664
TCGA.EW.A1OW,0.9283706467675293,-2.710200996888037,-10.01343090626824,-2.168509341963134,-3.706423911014273
TCGA.EW.A1OX,-15.401122200296989,-19.345642968567148,9.401752415065237,-5.146231686139633,0.9154085887549155
TCGA.EW.A1OY,5.484508270648324,-2.271310170389871,4.682984684302938,0.12673062598805826,0.04502913709805574
TCGA.EW.A1OZ,5.550582178525774,-0.2647134179735337,2.3275447120090598,-5.666266540655599,-1.4837173001405106
TCGA.EW.A1P0,8.233459816861705,-6.3108114868959175,8.411820239515661,0.7852491819779028,-0.2668546452521571
TCGA.EW.A1P3,-6.309335689708812,0.5601849525479731,4.201961359399614,-0.8040298926009802,1.4743098109194874
TCGA.EW.A1P4,17.39988766107177,0.79178773062333,-2.0505134676153567,-2.67507745464926,-5.356257973357297
TCGA.EW.A1P5,1.1678224822039986,-5.46640841369665,8.654740629161406,-0.44338749508690317,0.5269594322150892
TCGA.EW.A1P6,5.978722880950955,0.8024910162990326,7.418823820031097,-5.431341241108372,-2.291997289334868
TCGA.EW.A1P8,15.382286434385321,-7.07236750299646,-4.3378339950182605,-1.7341295687629665,-0.8081256221564996
TCGA.EW.A1PA,-3.7228179443114326,-1.5211095178582157,-4.968595203553179,3.869169061599506,-0.9439651223414054
TCGA.EW.A1PB,7.210975225090982,-9.814682050234861,-4.189891616813686,-2.3726845641502408,1.9980279478776817
TCGA.EW.A1PC,12.239727514309463,-0.7029749836266572,-1.5805280617237434,1.730952052009134,-9.788753196778472
TCGA.EW.A1PD,1.6297285542596973,8.885790341879877,4.193103553530244,-2.1216688311192735,-0.6025011804202118
TCGA.EW.A1PE,-1.4831022136365621,0.2496623121018653,5.129079154942707,-0.7725964586856189,1.3525346648104937
TCGA.EW.A1PF,-3.798722847715183,4.703009297365545,2.404224012563315,-4.262064377166336,-2.0316534625166254
TCGA.EW.A1PH,-1.4250140467999481,-11.015880360063534,-12.657127675235838,-8.006086739799372,-7.962843969968985
TCGA.EW.A2FR,0.42945345980912913,6.450807242977588,-5.087123409119056,-7.367430686281963,-2.8104962458658282
TCGA.EW.A2FS,1.7646620319995665,1.7539392293893081,1.5209679770754183,1.7275264143440023,-1.1245308391732673
TCGA.EW.A2FV,1.8946136240895766,-2.3627534769422303,-1.0744484780732129,5.008852712450815,-1.7488726896273645
TCGA.EW.A2FW,3.9390370680026647,1.9395520882962163,2.9637905982333184,3.6677003182684444,-2.178398416812922
TCGA.EW.A3E8,-8.042840053841548,-1.1250511566433277,-3.761315415987907,3.533344124873534,3.783375266611162
TCGA.EW.A3U0,11.996593213046541,1.103180141690686,-16.356013815196757,-0.6075668546459695,5.282938545811601
TCGA.EW.A423,-3.9997562466426717,-15.394749723017007,3.050558076500846,-0.1882889277106311,2.71173853223569
TCGA.EW.A424,-17.972584065595992,1.7353329839727027,0.9612774085389874,-3.977695187694272,6.851781492258684
TCGA.GI.A2C8,-15.571181121361361,2.639012147619001,-1.8541377353911457,-2.040399751181117,-1.201834929870775
TCGA.GI.A2C9,7.360040850310073,-5.018298605259832,-11.885037585712547,-0.23385282819919523,4.644015217365707
TCGA.GM.A2D9,-10.645493489263295,2.4575717572638913,-1.8319302515450249,6.135669521758532,-0.3677387116311016
TCGA.GM.A2DA,-11.859351654706993,3.2524390266143013,-3.7320590185115696,5.8319346462652994,0.28891237320420726
TCGA.GM.A2DB,1.4088411163037238,4.600331731775606,-7.982619574775264,6.839252002387536,-4.271721395174802
TCGA.GM.A2DC,-6.748299878430065,-2.2157780116349683,-4.080950377991228,9.05078036785625,0.12122495035770785
TCGA.GM.A2DF,6.217740950426051,0.19066647890019867,-9.03169138021241,6.78233852768264,-1.1706534745201715
TCGA.GM.A2DH,6.5996857045092625,-2.673169820497734,-8.666555959487068,8.796075820092858,-6.399557652095527
TCGA.GM.A2DI,-4.9223522634243935,3.1558325554453477,-7.095629088081342,9.671927598746974,-1.246676568722638
TCGA.GM.A2DK,-6.451370721333597,6.792525884646018,-3.438127904271294,6.760709278372642,0.3399479384794211
TCGA.GM.A2DL,-10.448191092033214,4.131427582871382,-4.741670737212026,5.369565503688685,-1.2103548926015884
TCGA.GM.A2DM,-7.464203493779995,-4.56159930309644,-0.446838238421024,7.617054849903397,2.2357483871451476
TCGA.GM.A2DN,-3.8112005911063402,5.60142197825123,-3.1051614207917533,6.739850532399397,2.2235095298652876
TCGA.GM.A2DO,1.852872989238088,-3.298273941372649,-8.23503633887585,12.014980424203749,-0.5054105772520802
TCGA.GM.A3NW,-8.798179889167233,0.670751031958385,-5.933723510116727,7.198242080080069,0.9887372883117073
TCGA.GM.A3NY,-2.7898268511726574,1.5449129575241136,2.2095854322682795,5.471069829958609,1.135754228251401
TCGA.GM.A3XG,-7.315230903930682,7.834241628262229,-3.266892069542076,2.472894635982712,6.1089088927552435
TCGA.GM.A3XL,20.454989652108686,-2.492328608517691,-14.470555278238253,1.496661880062932,7.678643347141826
TCGA.GM.A3XN,-1.82401502394394,10.42557448473953,-4.297824216317546,2.3587133318731595,2.2538128316865276
TCGA.GM.A4E0,-2.3655834404403944,5.06121555181312,-1.9469382107190267,2.458923549121218,6.172867140510561
TCGA.JL.A3YW,-4.312343796416001,6.092066147236127,-4.686282376956747,-1.1079180682822851,-1.8435990441665733
TCGA.JL.A3YX,-6.2816195339285095,4.044526055915133,-5.166540663793788,1.1020487679739435,-0.829463416453817
TCGA.LL.A440,-6.438877860017918,13.260105647853607,-5.626243331363427,1.0526691383975384,2.243311243483381
TCGA.LL.A442,-6.145050894792203,-17.383673507194835,1.1378637960698648,2.0429028888394285,6.452162382091861
TCGA.LL.A50Y,-7.6791837200538495,-7.533426778624308,0.16642347710929603,0.7535543610645519,2.05928151605549
TCGA.LL.A5YL,-7.57008626866567,5.95248916150337,-2.472623241606475,-1.1872051248654634,0.49572137303804165
TCGA.LL.A5YM,-4.317690943115449,-2.6137074847280743,0.13924273579905377,2.047608542438175,1.0787862916409636
TCGA.LL.A5YN,1.6066981486027812,-3.5408870750910397,-2.6399692632282017,3.1143651104584666,0.28620724396904207
TCGA.LL.A5YO,3.7158708626715105,-2.0694427684810535,-7.49631488899361,0.7459845483306665,-2.8203360533201947
TCGA.LL.A5YP,6.724200370058039,1.836119998057436,-7.349839051374745,0.4477358838221953,-4.462710706548287
TCGA.LQ.A4E4,-9.338923267878878,-5.909330480735975,0.32638168040659415,2.754511060507832,7.146374959420286
TCGA.OL.A66H,-6.444832239272766,-5.37132316037605,0.10188245717230938,2.7919794416976518,3.72923445591102
TCGA.OL.A66I,4.18335370927309,-3.9888505061190753,-12.38980699952132,-4.2597954440530765,4.61971184565284
TCGA.OL.A66J,-1.7095261222642217,6.338859229043015,-2.124548896011521,1.2061898495902434,2.1219068067095175
TCGA.OL.A66K,-12.74879213371611,3.6754149802862552,1.0179653099214085,-2.5470817466244338,2.7747215000903225
